date,cash,position_value,total_value,position_count,return,cum_return
2025-09-19,1020016.9818281071,0.0,1020016.9818281071,0,0.0,0.020016981828105962
2025-09-22,819756.9218281071,200000.0,1019756.9218281071,2,-0.00025495653958029774,0.019756921828105956
2025-09-23,819756.9218281071,216048.18992443226,1035805.1117525394,2,0.01573726991297386,0.0358051117525382
2025-09-24,819756.9218281071,220499.23612264424,1040256.1579507514,2,0.004297185008752313,0.040256157950750326
2025-09-25,819756.9218281071,216117.93384824245,1035874.8556763495,2,-0.0042117532695339355,0.035874855676348405
2025-09-26,819756.9218281071,209306.65294924064,1029063.5747773477,2,-0.0065753897410266715,0.029063574777346668
2025-09-29,819756.9218281071,219189.56086515094,1038946.482693258,2,0.009603787519200102,0.038946482693256845
2025-09-30,951417.9875859563,97669.25638179801,1049087.2439677543,1,0.009760619476961274,0.04908724396775299
2025-10-09,951417.9875859563,91509.43396226414,1042927.4215482204,1,-0.005871601675602078,0.04292742154821916
2025-10-10,951417.9875859563,92452.83018867925,1043870.8177746356,1,0.0009045655593318269,0.04387081777463453
2025-10-13,1037844.8316092638,0.0,1037844.8316092638,0,-0.00577273170469339,0.037844831609262775
2025-10-14,1037844.8316092638,0.0,1037844.8316092638,0,0.0,0.037844831609262775
2025-10-15,1037844.8316092638,0.0,1037844.8316092638,0,0.0,0.037844831609262775
2025-10-16,1037844.8316092638,0.0,1037844.8316092638,0,0.0,0.037844831609262775
2025-10-17,1037844.8316092638,0.0,1037844.8316092638,0,0.0,0.037844831609262775
2025-10-20,1037844.8316092638,0.0,1037844.8316092638,0,0.0,0.037844831609262775
2025-10-21,1037844.8316092638,0.0,1037844.8316092638,0,0.0,0.037844831609262775
2025-10-22,1037844.8316092638,0.0,1037844.8316092638,0,0.0,0.037844831609262775
2025-10-23,1037844.8316092638,0.0,1037844.8316092638,0,0.0,0.037844831609262775
2025-10-24,1037844.8316092638,0.0,1037844.8316092638,0,0.0,0.037844831609262775
2025-10-27,1037844.8316092638,0.0,1037844.8316092638,0,0.0,0.037844831609262775
2025-10-28,937714.8016092638,100000.0,1037714.8016092638,1,-0.00012528847862391945,0.03771480160926277
2025-10-29,937714.8016092638,96572.21206581352,1034287.0136750772,1,-0.0033032080961655774,0.03428701367507614
2025-10-30,1027042.8110562473,0.0,1027042.8110562473,0,-0.007004054506195012,0.027042811056246174
2025-10-31,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-03,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-04,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-05,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-06,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-07,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-10,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-11,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-12,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-13,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-14,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-17,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-18,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-19,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-20,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-21,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-24,1027042.8110562473,0.0,1027042.8110562473,0,0.0,0.027042811056246174
2025-11-25,926912.7810562473,100000.0,1026912.7810562473,1,-0.0001266062121269007,0.02691278105624617
2025-11-26,926912.7810562473,98321.72260924635,1025234.5036654937,1,-0.0016342939943033707,0.025234503665492625
2025-11-27,926912.7810562473,96887.72279019271,1023800.50384644,1,-0.0013987042124770088,0.023800503846438836
2025-11-28,926912.7810562473,99475.25558671854,1026388.0366429659,1,0.0025273798819247517,0.02638803664296474
2025-12-01,926912.7810562473,96860.5808377816,1023773.361894029,1,-0.0025474524795600084,0.0237733618940279
2025-12-02,926912.7810562473,93965.43924726319,1020878.2203035105,1,-0.002827912600853688,0.020878220303509387
2025-12-03,926912.7810562473,92735.00407129286,1019647.7851275401,1,-0.0012052712571384294,0.019647785127538953
2025-12-04,926912.7810562473,91563.37645887994,1018476.1575151272,1,-0.0011490512993821422,0.01847615751512599
2025-12-05,926912.7810562473,91468.37962544106,1018381.1606816883,1,-9.32734976051286e-05,0.018381160681687048
2025-12-08,926912.7810562473,100615.21758798516,1027527.9986442325,1,0.008981743099431894,0.027527998644231166
2025-12-09,926912.7810562473,100741.88003257033,1027654.6610888176,1,0.00012326909315585333,0.0276546610888162
2025-12-10,926912.7810562473,98244.82041074822,1025157.6014669955,1,-0.0024298625952577924,0.025157601466994084
2025-12-11,926912.7810562473,98204.10748213154,1025116.8885383789,1,-3.971382405831836e-05,0.025116888538377458
2025-12-12,926912.7810562473,97118.42938568714,1024031.2104419344,1,-0.0010590773682330745,0.024031210441932904
2025-12-15,926912.7810562473,92327.8747851262,1019240.6558413735,1,-0.004678133392529649,0.019240655841372023
2025-12-16,926912.7810562473,90246.9917669411,1017159.7728231885,1,-0.0020416012707689113,0.017159772823186925
2025-12-17,926912.7810562473,92454.5372297114,1019367.3182859587,1,0.002170303546947361,0.01936731828595728
2025-12-18,926912.7810562473,93033.56554781507,1019946.3466040624,1,0.0005680271553900607,0.019946346604060805
2025-12-19,1013228.8823975121,0.0,1013228.8823975121,0,-0.0065860956597533216,0.013228882397510633
2025-12-22,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2025-12-23,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2025-12-24,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2025-12-25,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2025-12-26,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2025-12-29,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2025-12-30,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2025-12-31,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2026-01-05,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2026-01-06,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2026-01-07,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2026-01-08,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2026-01-09,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2026-01-12,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2026-01-13,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2026-01-14,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2026-01-15,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2026-01-16,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2026-01-19,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2026-01-20,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2026-01-21,1013228.8823975121,0.0,1013228.8823975121,0,0.0,0.013228882397510633
2026-01-22,812968.822397512,200000.0,1012968.822397512,2,-0.0002566646140057527,0.012968822397510626
2026-01-23,812968.822397512,196676.76764642328,1009645.5900439353,2,-0.003280685723091814,0.00964559004393406
2026-01-26,812968.822397512,194452.87645830843,1007421.6988558205,2,-0.0022026453738267504,0.007421698855819114
2026-01-27,812968.822397512,193704.40340416302,1006673.2258016751,2,-0.0007429590359185889,0.006673225801673732
2026-01-28,812968.822397512,195726.616775461,1008695.439172973,2,0.002008808140980811,0.008695439172971442
2026-01-29,812968.822397512,189533.40752938477,1002502.2299268967,2,-0.006139820807709917,0.002502229926895083
2026-01-30,812968.822397512,187943.79039583367,1000912.6127933457,2,-0.0015856494739836524,0.000912612793344092
2026-02-02,985976.0242076457,0.0,985976.0242076457,0,-0.01492296969264384,-0.014023975792355925
2026-02-03,985976.0242076457,0.0,985976.0242076457,0,0.0,-0.014023975792355925
2026-02-04,985976.0242076457,0.0,985976.0242076457,0,0.0,-0.014023975792355925
2026-02-05,985976.0242076457,0.0,985976.0242076457,0,0.0,-0.014023975792355925
2026-02-06,985976.0242076457,0.0,985976.0242076457,0,0.0,-0.014023975792355925
2026-02-09,985976.0242076457,0.0,985976.0242076457,0,0.0,-0.014023975792355925
2026-02-10,985976.0242076457,0.0,985976.0242076457,0,0.0,-0.014023975792355925
2026-02-11,985976.0242076457,0.0,985976.0242076457,0,0.0,-0.014023975792355925
2026-02-12,985976.0242076457,0.0,985976.0242076457,0,0.0,-0.014023975792355925
2026-02-13,985976.0242076457,0.0,985976.0242076457,0,0.0,-0.014023975792355925
2026-02-24,985976.0242076457,0.0,985976.0242076457,0,0.0,-0.014023975792355925
2026-02-25,985976.0242076457,0.0,985976.0242076457,0,0.0,-0.014023975792355925
2026-02-26,985976.0242076457,0.0,985976.0242076457,0,0.0,-0.014023975792355925
2026-02-27,885845.9942076457,100000.0,985845.9942076457,1,-0.00013187947455872706,-0.014154005792355928
2026-03-02,885845.9942076457,109999.99999999999,995845.9942076457,1,0.01014357217938211,-0.004154005792355919
2026-03-03,885845.9942076457,114590.16393442624,1000436.1581420719,1,0.004609311039181829,0.0004361581420704308
2026-03-04,885845.9942076457,110163.93442622952,996009.9286338752,1,-0.004424299813809984,-0.00399007136612628
2026-03-05,1006747.7648568259,0.0,1006747.7648568259,0,0.01078085259418926,0.006747764856824379
2026-03-06,1006747.7648568259,0.0,1006747.7648568259,0,0.0,0.006747764856824379
2026-03-09,1006747.7648568259,0.0,1006747.7648568259,0,0.0,0.006747764856824379
2026-03-10,1006747.7648568259,0.0,1006747.7648568259,0,0.0,0.006747764856824379
2026-03-11,1006747.7648568259,0.0,1006747.7648568259,0,0.0,0.006747764856824379
2026-03-12,1006747.7648568259,0.0,1006747.7648568259,0,0.0,0.006747764856824379
2026-03-13,1006747.7648568259,0.0,1006747.7648568259,0,0.0,0.006747764856824379
2026-03-16,1006747.7648568259,0.0,1006747.7648568259,0,0.0,0.006747764856824379
2026-03-17,1006747.7648568259,0.0,1006747.7648568259,0,0.0,0.006747764856824379
2026-03-18,1006747.7648568259,0.0,1006747.7648568259,0,0.0,0.006747764856824379
2026-03-19,1006747.7648568259,0.0,1006747.7648568259,0,0.0,0.006747764856824379
2026-03-20,1006747.7648568259,0.0,1006747.7648568259,0,0.0,0.006747764856824379
2026-03-23,1006747.7648568259,0.0,1006747.7648568259,0,0.0,0.006747764856824379
2026-03-24,1006747.7648568259,0.0,1006747.7648568259,0,0.0,0.006747764856824379
